T,P,mole_frac_benzene,mole_frac_toluene,enth_mol,entr_mol,h_benzene,h_toluene,s_benzene,s_toluene
457.0637,632541.0,0.7985985798814297,0.20140142011857032,1.0,1.0,1.0,1.0,1.0,1.0
574.628,747303.0,0.34475509679220306,0.6552449032077969,1.0,1.0,1.0,1.0,1.0,1.0
327.0625,206036.0,0.7622353354755411,0.23776466452445888,1.0,1.0,1.0,1.0,1.0,1.0
396.3043,418051.0,0.2331401890821134,0.7668598109178866,1.0,1.0,1.0,1.0,1.0,1.0
670.8143,189733.0,0.5513891306512219,0.44861086934877814,1.0,1.0,1.0,1.0,1.0,1.0
613.2147,740028.0,0.2906000061397704,0.7093999938602296,1.0,1.0,1.0,1.0,1.0,1.0
607.6117,64368.0,0.7344385949024117,0.2655614050975883,1.0,1.0,1.0,1.0,1.0,1.0
255.7965,179299.0,0.38811210249751515,0.6118878975024848,1.0,1.0,1.0,1.0,1.0,1.0
613.9774,146748.0,0.44028847664231796,0.559711523357682,1.0,1.0,1.0,1.0,1.0,1.0
200.4814,172188.0,0.39275691001363194,0.6072430899863681,1.0,1.0,1.0,1.0,1.0,1.0
588.9995,253406.0,0.7008706629927555,0.29912933700724453,1.0,1.0,1.0,1.0,1.0,1.0
207.4159,780396.0,0.4876738003340919,0.5123261996659081,1.0,1.0,1.0,1.0,1.0,1.0
547.8148,278214.0,0.33855830490462746,0.6614416950953725,1.0,1.0,1.0,1.0,1.0,1.0
344.0753,185107.0,0.5126213574984274,0.4873786425015726,1.0,1.0,1.0,1.0,1.0,1.0
233.0438,762414.0,0.41089169467706965,0.5891083053229303,1.0,1.0,1.0,1.0,1.0,1.0
573.3688,143147.0,0.7415858937734896,0.2584141062265104,1.0,1.0,1.0,1.0,1.0,1.0
486.5779,586137.0,0.5997974823193974,0.40020251768060255,1.0,1.0,1.0,1.0,1.0,1.0
409.5097,779438.0,0.49408374843665764,0.5059162515633424,1.0,1.0,1.0,1.0,1.0,1.0
247.3337,345895.0,0.7992003970252564,0.20079960297474364,1.0,1.0,1.0,1.0,1.0,1.0
255.2486,579376.0,0.6343917137315257,0.3656082862684743,1.0,1.0,1.0,1.0,1.0,1.0
549.966,639712.0,0.5942126743127047,0.40578732568729525,1.0,1.0,1.0,1.0,1.0,1.0
590.4117,26248.0,0.5376233579954242,0.46237664200457584,1.0,1.0,1.0,1.0,1.0,1.0
262.8936,122331.0,0.5539894997389934,0.44601050026100664,1.0,1.0,1.0,1.0,1.0,1.0
283.1268,756013.0,0.41720648908335967,0.5827935109166403,1.0,1.0,1.0,1.0,1.0,1.0
525.4073,235589.0,0.5890718038765888,0.41092819612341125,1.0,1.0,1.0,1.0,1.0,1.0
340.591,152333.0,0.586258071695505,0.41374192830449497,1.0,1.0,1.0,1.0,1.0,1.0
275.8538,180579.0,0.42177708891219445,0.5782229110878055,1.0,1.0,1.0,1.0,1.0,1.0
234.6203,369599.0,0.4788381106569727,0.5211618893430273,1.0,1.0,1.0,1.0,1.0,1.0
306.9776,431380.0,0.5939885854939885,0.4060114145060115,1.0,1.0,1.0,1.0,1.0,1.0
625.1959,178271.0,0.30154438300570974,0.6984556169942903,1.0,1.0,1.0,1.0,1.0,1.0
451.3364,856367.0,0.6770638731856697,0.32293612681433026,1.0,1.0,1.0,1.0,1.0,1.0
617.494,623260.0,0.6098821350856962,0.3901178649143038,1.0,1.0,1.0,1.0,1.0,1.0
240.3802,221904.0,0.6376906361588375,0.3623093638411625,1.0,1.0,1.0,1.0,1.0,1.0
653.3171,235892.0,0.24529105094589393,0.7547089490541061,1.0,1.0,1.0,1.0,1.0,1.0
438.3815,623575.0,0.5179213768478033,0.48207862315219674,1.0,1.0,1.0,1.0,1.0,1.0
507.1282,755177.0,0.5286986750474911,0.47130132495250887,1.0,1.0,1.0,1.0,1.0,1.0
672.7607,29766.0,0.40997963578362445,0.5900203642163755,1.0,1.0,1.0,1.0,1.0,1.0
480.9587,497376.0,0.5354606000794128,0.46453939992058724,1.0,1.0,1.0,1.0,1.0,1.0
379.6814,61031.0,0.3163515206091843,0.6836484793908157,1.0,1.0,1.0,1.0,1.0,1.0
655.1122,263008.0,0.6010406199211642,0.3989593800788358,1.0,1.0,1.0,1.0,1.0,1.0
485.9225,108700.0,0.6098824828676419,0.3901175171323581,1.0,1.0,1.0,1.0,1.0,1.0
301.1076,180409.0,0.6410310132389674,0.3589689867610326,1.0,1.0,1.0,1.0,1.0,1.0
329.7199,62530.0,0.5045769139191485,0.4954230860808515,1.0,1.0,1.0,1.0,1.0,1.0
298.4559,668270.0,0.40142998851533207,0.5985700114846679,1.0,1.0,1.0,1.0,1.0,1.0
401.3826,668516.0,0.6813202556482849,0.3186797443517151,1.0,1.0,1.0,1.0,1.0,1.0
295.315,273012.0,0.24175363709311798,0.7582463629068821,1.0,1.0,1.0,1.0,1.0,1.0
401.5335,814503.0,0.5570601437554807,0.44293985624451926,1.0,1.0,1.0,1.0,1.0,1.0
402.3043,234386.0,0.5185469310546789,0.48145306894532114,1.0,1.0,1.0,1.0,1.0,1.0
362.2431,26363.0,0.2542438958853939,0.7457561041146061,1.0,1.0,1.0,1.0,1.0,1.0
198.1371,13851.0,0.4934833770767065,0.5065166229232936,1.0,1.0,1.0,1.0,1.0,1.0
230.0863,847931.0,0.5854049854452411,0.4145950145547589,1.0,1.0,1.0,1.0,1.0,1.0
290.3511,15587.0,0.6349823623634229,0.36501763763657713,1.0,1.0,1.0,1.0,1.0,1.0
550.021,682771.0,0.7596896692444852,0.24031033075551478,1.0,1.0,1.0,1.0,1.0,1.0
204.7151,507768.0,0.3635962089742848,0.6364037910257152,1.0,1.0,1.0,1.0,1.0,1.0
456.3715,869467.0,0.6675605101464326,0.3324394898535674,1.0,1.0,1.0,1.0,1.0,1.0
282.2785,114615.0,0.7333032433661626,0.2666967566338374,1.0,1.0,1.0,1.0,1.0,1.0
369.5213,643888.0,0.3126311285556704,0.6873688714443296,1.0,1.0,1.0,1.0,1.0,1.0
424.0139,368740.0,0.31171161937719105,0.688288380622809,1.0,1.0,1.0,1.0,1.0,1.0
249.8734,858244.0,0.6650497740313616,0.33495022596863844,1.0,1.0,1.0,1.0,1.0,1.0
658.9079,507928.0,0.41105601169604045,0.5889439883039596,1.0,1.0,1.0,1.0,1.0,1.0
501.4391,553679.0,0.6114462977028299,0.3885537022971701,1.0,1.0,1.0,1.0,1.0,1.0
333.8142,168191.0,0.7066748664551898,0.29332513354481016,1.0,1.0,1.0,1.0,1.0,1.0
495.3257,374196.0,0.776829557335778,0.22317044266422204,1.0,1.0,1.0,1.0,1.0,1.0
441.5573,878320.0,0.7093957089044141,0.29060429109558594,1.0,1.0,1.0,1.0,1.0,1.0
293.4278,215228.0,0.5356467646281713,0.4643532353718287,1.0,1.0,1.0,1.0,1.0,1.0
461.1465,612280.0,0.47176406586667596,0.528235934133324,1.0,1.0,1.0,1.0,1.0,1.0
239.642,287975.0,0.3256035539117459,0.6743964460882541,1.0,1.0,1.0,1.0,1.0,1.0
524.3768,535137.0,0.3617630315036172,0.6382369684963828,1.0,1.0,1.0,1.0,1.0,1.0
229.6723,696227.0,0.4127311456196591,0.5872688543803408,1.0,1.0,1.0,1.0,1.0,1.0
242.7298,268374.0,0.7052363812117737,0.2947636187882263,1.0,1.0,1.0,1.0,1.0,1.0
217.4046,803114.0,0.20472553070975832,0.7952744692902417,1.0,1.0,1.0,1.0,1.0,1.0
566.3527,423918.0,0.4449667215169075,0.5550332784830925,1.0,1.0,1.0,1.0,1.0,1.0
552.7988,299865.0,0.6682712386095788,0.3317287613904212,1.0,1.0,1.0,1.0,1.0,1.0
475.3043,635883.0,0.3565106123641869,0.6434893876358131,1.0,1.0,1.0,1.0,1.0,1.0
196.5313,349505.0,0.6499300076662189,0.3500699923337811,1.0,1.0,1.0,1.0,1.0,1.0
357.085,242684.0,0.2462974147685995,0.7537025852314005,1.0,1.0,1.0,1.0,1.0,1.0
295.0543,757816.0,0.29213819675877084,0.7078618032412292,1.0,1.0,1.0,1.0,1.0,1.0
325.4805,302702.0,0.3048969071005741,0.695103092899426,1.0,1.0,1.0,1.0,1.0,1.0
301.6399,447597.0,0.6994369708167546,0.3005630291832454,1.0,1.0,1.0,1.0,1.0,1.0
588.851,208920.0,0.5402602455150212,0.45973975448497884,1.0,1.0,1.0,1.0,1.0,1.0
513.8444,475137.0,0.3910596683468436,0.6089403316531564,1.0,1.0,1.0,1.0,1.0,1.0
634.3818,616169.0,0.6190593030654589,0.38094069693454113,1.0,1.0,1.0,1.0,1.0,1.0
445.2552,188598.0,0.4697130967524615,0.5302869032475386,1.0,1.0,1.0,1.0,1.0,1.0
554.0878,180671.0,0.22869948948268476,0.7713005105173152,1.0,1.0,1.0,1.0,1.0,1.0
462.0579,461561.0,0.39632140695542406,0.6036785930445759,1.0,1.0,1.0,1.0,1.0,1.0
508.3802,464961.0,0.6767226251182844,0.3232773748817156,1.0,1.0,1.0,1.0,1.0,1.0
307.8344,319588.0,0.6105450439779627,0.3894549560220373,1.0,1.0,1.0,1.0,1.0,1.0
246.1524,39541.0,0.5256866986292407,0.47431330137075933,1.0,1.0,1.0,1.0,1.0,1.0
327.4951,624541.0,0.6952615970757832,0.30473840292421683,1.0,1.0,1.0,1.0,1.0,1.0
395.4951,308734.0,0.3744776583385468,0.6255223416614533,1.0,1.0,1.0,1.0,1.0,1.0
194.6062,575784.0,0.22350053770824282,0.7764994622917571,1.0,1.0,1.0,1.0,1.0,1.0
233.7479,98814.0,0.3802044011443284,0.6197955988556716,1.0,1.0,1.0,1.0,1.0,1.0
601.5439,489213.0,0.5059527212965789,0.49404727870342113,1.0,1.0,1.0,1.0,1.0,1.0
636.7378,504992.0,0.43735938295225296,0.562640617047747,1.0,1.0,1.0,1.0,1.0,1.0
545.4306,891170.0,0.5763170235443418,0.4236829764556582,1.0,1.0,1.0,1.0,1.0,1.0
310.791,122149.0,0.7020864080115199,0.2979135919884801,1.0,1.0,1.0,1.0,1.0,1.0
403.8996,709985.0,0.47334068851855776,0.5266593114814422,1.0,1.0,1.0,1.0,1.0,1.0
271.9915,310406.0,0.3343197424813983,0.6656802575186017,1.0,1.0,1.0,1.0,1.0,1.0
606.0566,81368.0,0.32989922866798616,0.6701007713320138,1.0,1.0,1.0,1.0,1.0,1.0
405.0948,604107.0,0.42913992136550855,0.5708600786344915,1.0,1.0,1.0,1.0,1.0,1.0
454.9506,169304.0,0.747861644419725,0.252138355580275,1.0,1.0,1.0,1.0,1.0,1.0
517.1756,258345.0,0.43017775386583496,0.5698222461341651,1.0,1.0,1.0,1.0,1.0,1.0
632.5985,459937.0,0.2747104178207197,0.7252895821792803,1.0,1.0,1.0,1.0,1.0,1.0
379.6396,441852.0,0.21231225838352344,0.7876877416164766,1.0,1.0,1.0,1.0,1.0,1.0
638.4494,589959.0,0.28519329887731737,0.7148067011226826,1.0,1.0,1.0,1.0,1.0,1.0
193.821,474898.0,0.26958505102180175,0.7304149489781983,1.0,1.0,1.0,1.0,1.0,1.0
592.0453,14852.0,0.30742670240118186,0.6925732975988181,1.0,1.0,1.0,1.0,1.0,1.0
363.8915,762645.0,0.6485573959659247,0.35144260403407535,1.0,1.0,1.0,1.0,1.0,1.0
534.2728,115791.0,0.26457575001791656,0.7354242499820834,1.0,1.0,1.0,1.0,1.0,1.0
340.4848,897167.0,0.5546778552627654,0.44532214473723464,1.0,1.0,1.0,1.0,1.0,1.0
270.299,41304.0,0.3404443885084608,0.6595556114915392,1.0,1.0,1.0,1.0,1.0,1.0
334.7396,275538.0,0.29228546627626883,0.7077145337237312,1.0,1.0,1.0,1.0,1.0,1.0
579.1096,852221.0,0.7238885226146261,0.2761114773853739,1.0,1.0,1.0,1.0,1.0,1.0
642.4043,485317.0,0.3275462344087413,0.6724537655912587,1.0,1.0,1.0,1.0,1.0,1.0
318.7987,583526.0,0.646820305519103,0.35317969448089703,1.0,1.0,1.0,1.0,1.0,1.0
645.5187,404942.0,0.4861680876939907,0.5138319123060093,1.0,1.0,1.0,1.0,1.0,1.0
543.0734,354645.0,0.4770277361025353,0.5229722638974648,1.0,1.0,1.0,1.0,1.0,1.0
574.9309,182466.0,0.3341939021089397,0.6658060978910603,1.0,1.0,1.0,1.0,1.0,1.0
237.377,357553.0,0.6202293322554728,0.37977066774452717,1.0,1.0,1.0,1.0,1.0,1.0
468.7947,144217.0,0.21632540128459732,0.7836745987154027,1.0,1.0,1.0,1.0,1.0,1.0
615.204,324786.0,0.7273881142672696,0.27261188573273043,1.0,1.0,1.0,1.0,1.0,1.0
501.3232,586412.0,0.44762171529911643,0.5523782847008836,1.0,1.0,1.0,1.0,1.0,1.0
602.4476,826691.0,0.4579214523050673,0.5420785476949327,1.0,1.0,1.0,1.0,1.0,1.0
384.844,425649.0,0.31459638649310223,0.6854036135068977,1.0,1.0,1.0,1.0,1.0,1.0
556.0839,534149.0,0.44709088951139286,0.5529091104886071,1.0,1.0,1.0,1.0,1.0,1.0
271.3256,784926.0,0.7001756695246726,0.2998243304753274,1.0,1.0,1.0,1.0,1.0,1.0
491.4733,844264.0,0.2108567419873968,0.7891432580126032,1.0,1.0,1.0,1.0,1.0,1.0
364.2298,882109.0,0.4756653171235236,0.5243346828764763,1.0,1.0,1.0,1.0,1.0,1.0
380.5428,127170.0,0.5926185576349472,0.4073814423650528,1.0,1.0,1.0,1.0,1.0,1.0
312.8063,889011.0,0.27750412660448875,0.7224958733955112,1.0,1.0,1.0,1.0,1.0,1.0
240.2454,318810.0,0.42764569934031443,0.5723543006596856,1.0,1.0,1.0,1.0,1.0,1.0
287.6835,130375.0,0.7989289497040304,0.2010710502959696,1.0,1.0,1.0,1.0,1.0,1.0
589.789,539401.0,0.34301926369656033,0.6569807363034397,1.0,1.0,1.0,1.0,1.0,1.0
447.6289,430926.0,0.45085365155558715,0.5491463484444128,1.0,1.0,1.0,1.0,1.0,1.0
335.8323,147121.0,0.2545548460313349,0.7454451539686651,1.0,1.0,1.0,1.0,1.0,1.0
573.3974,523889.0,0.5094388539731016,0.4905611460268984,1.0,1.0,1.0,1.0,1.0,1.0
421.7306,476883.0,0.7714827326014531,0.22851726739854694,1.0,1.0,1.0,1.0,1.0,1.0
355.6691,744507.0,0.5067113667941989,0.4932886332058011,1.0,1.0,1.0,1.0,1.0,1.0
426.2669,215855.0,0.43101683156733195,0.568983168432668,1.0,1.0,1.0,1.0,1.0,1.0
307.0772,118244.0,0.3666923094843503,0.6333076905156497,1.0,1.0,1.0,1.0,1.0,1.0
358.0796,188611.0,0.28077909568514814,0.7192209043148519,1.0,1.0,1.0,1.0,1.0,1.0
353.1033,649773.0,0.41183166820537986,0.5881683317946201,1.0,1.0,1.0,1.0,1.0,1.0
362.6962,520041.0,0.38167040032572375,0.6183295996742763,1.0,1.0,1.0,1.0,1.0,1.0
320.2956,283157.0,0.4215888334032919,0.5784111665967081,1.0,1.0,1.0,1.0,1.0,1.0
401.861,158029.0,0.48328578758430996,0.51671421241569,1.0,1.0,1.0,1.0,1.0,1.0
364.0223,169252.0,0.7239429733429281,0.2760570266570719,1.0,1.0,1.0,1.0,1.0,1.0
437.2883,76056.0,0.6797183977545809,0.32028160224541913,1.0,1.0,1.0,1.0,1.0,1.0
651.8869,529227.0,0.4547734975271922,0.5452265024728078,1.0,1.0,1.0,1.0,1.0,1.0
214.4723,52009.0,0.3873682530115674,0.6126317469884326,1.0,1.0,1.0,1.0,1.0,1.0
629.4571,752763.0,0.3549046098355656,0.6450953901644344,1.0,1.0,1.0,1.0,1.0,1.0
492.8458,587274.0,0.5443995809835076,0.4556004190164924,1.0,1.0,1.0,1.0,1.0,1.0
286.2792,260461.0,0.23417235819912702,0.7658276418008729,1.0,1.0,1.0,1.0,1.0,1.0
233.5546,331331.0,0.3779237004815602,0.6220762995184398,1.0,1.0,1.0,1.0,1.0,1.0
511.2802,592324.0,0.7452521048033116,0.2547478951966884,1.0,1.0,1.0,1.0,1.0,1.0
582.9071,322729.0,0.2600410315533962,0.7399589684466038,1.0,1.0,1.0,1.0,1.0,1.0
504.3667,115696.0,0.5155449418567517,0.4844550581432483,1.0,1.0,1.0,1.0,1.0,1.0
412.3983,450283.0,0.512992977224948,0.48700702277505203,1.0,1.0,1.0,1.0,1.0,1.0
219.6523,211214.0,0.6680936629292789,0.33190633707072115,1.0,1.0,1.0,1.0,1.0,1.0
368.0507,823667.0,0.342091364920049,0.657908635079951,1.0,1.0,1.0,1.0,1.0,1.0
528.3333,724076.0,0.5377579367570029,0.4622420632429971,1.0,1.0,1.0,1.0,1.0,1.0
431.785,863501.0,0.4455553349998327,0.5544446650001673,1.0,1.0,1.0,1.0,1.0,1.0
403.7423,525207.0,0.6385978893885711,0.3614021106114289,1.0,1.0,1.0,1.0,1.0,1.0
223.1336,108401.0,0.2027881438650677,0.7972118561349323,1.0,1.0,1.0,1.0,1.0,1.0
254.4149,133962.0,0.3930401885068556,0.6069598114931444,1.0,1.0,1.0,1.0,1.0,1.0
563.173,667615.0,0.6474637818091298,0.3525362181908702,1.0,1.0,1.0,1.0,1.0,1.0
397.6039,852016.0,0.7067715815764886,0.29322841842351144,1.0,1.0,1.0,1.0,1.0,1.0
594.6892,67985.0,0.26189973921631193,0.7381002607836881,1.0,1.0,1.0,1.0,1.0,1.0
667.887,312284.0,0.7785571409096079,0.22144285909039207,1.0,1.0,1.0,1.0,1.0,1.0
432.6751,278630.0,0.21939237926098584,0.7806076207390141,1.0,1.0,1.0,1.0,1.0,1.0
301.5633,819678.0,0.5678662691446558,0.43213373085534423,1.0,1.0,1.0,1.0,1.0,1.0
351.1522,702588.0,0.5835149584184629,0.4164850415815371,1.0,1.0,1.0,1.0,1.0,1.0
382.5183,427245.0,0.7379207176507276,0.26207928234927236,1.0,1.0,1.0,1.0,1.0,1.0
550.2876,85773.0,0.3400897131699022,0.6599102868300978,1.0,1.0,1.0,1.0,1.0,1.0
278.772,37320.0,0.27404950666125005,0.72595049333875,1.0,1.0,1.0,1.0,1.0,1.0
325.52,748685.0,0.37622516799168404,0.623774832008316,1.0,1.0,1.0,1.0,1.0,1.0
631.0241,581596.0,0.4663419563393055,0.5336580436606946,1.0,1.0,1.0,1.0,1.0,1.0
562.5729,6787.0,0.7010335028961006,0.29896649710389944,1.0,1.0,1.0,1.0,1.0,1.0
294.2972,887249.0,0.5376463896206104,0.4623536103793896,1.0,1.0,1.0,1.0,1.0,1.0
557.6908,585829.0,0.5482863322300374,0.4517136677699626,1.0,1.0,1.0,1.0,1.0,1.0
476.1193,462526.0,0.3590781539486378,0.6409218460513622,1.0,1.0,1.0,1.0,1.0,1.0
610.9914,335771.0,0.5348518754796842,0.46514812452031584,1.0,1.0,1.0,1.0,1.0,1.0
584.0181,423018.0,0.6572563151333974,0.34274368486660256,1.0,1.0,1.0,1.0,1.0,1.0
381.0697,589931.0,0.7555082143923075,0.24449178560769247,1.0,1.0,1.0,1.0,1.0,1.0
291.2924,161961.0,0.4603348846834583,0.5396651153165417,1.0,1.0,1.0,1.0,1.0,1.0
512.3108,552453.0,0.6067646114788727,0.39323538852112727,1.0,1.0,1.0,1.0,1.0,1.0
638.3771,743958.0,0.6231886622200562,0.3768113377799438,1.0,1.0,1.0,1.0,1.0,1.0
422.419,246562.0,0.2029621570919846,0.7970378429080154,1.0,1.0,1.0,1.0,1.0,1.0
572.3297,850299.0,0.21659387997054044,0.7834061200294595,1.0,1.0,1.0,1.0,1.0,1.0
671.0462,135758.0,0.6498775741355636,0.3501224258644364,1.0,1.0,1.0,1.0,1.0,1.0
397.0391,605775.0,0.6255982675110472,0.3744017324889528,1.0,1.0,1.0,1.0,1.0,1.0
516.2169,184104.0,0.6720695070366358,0.3279304929633642,1.0,1.0,1.0,1.0,1.0,1.0
545.105,195919.0,0.4573517979130123,0.5426482020869877,1.0,1.0,1.0,1.0,1.0,1.0
547.3962,514733.0,0.7825645143764579,0.2174354856235421,1.0,1.0,1.0,1.0,1.0,1.0
429.1091,65819.0,0.6424593710842168,0.3575406289157832,1.0,1.0,1.0,1.0,1.0,1.0
311.6628,222287.0,0.4320566051808956,0.5679433948191044,1.0,1.0,1.0,1.0,1.0,1.0
619.4734,189152.0,0.4280139654533877,0.5719860345466123,1.0,1.0,1.0,1.0,1.0,1.0
627.9663,60061.0,0.5435590801975347,0.45644091980246526,1.0,1.0,1.0,1.0,1.0,1.0
367.5245,739401.0,0.20743189553090843,0.7925681044690915,1.0,1.0,1.0,1.0,1.0,1.0
364.7484,351746.0,0.22252186967132762,0.7774781303286724,1.0,1.0,1.0,1.0,1.0,1.0
631.932,765460.0,0.2175456492973508,0.7824543507026492,1.0,1.0,1.0,1.0,1.0,1.0
347.0561,801796.0,0.6966968543650437,0.3033031456349563,1.0,1.0,1.0,1.0,1.0,1.0
613.5033,565386.0,0.35032385471649113,0.6496761452835089,1.0,1.0,1.0,1.0,1.0,1.0
503.1762,810058.0,0.5986248184323888,0.4013751815676112,1.0,1.0,1.0,1.0,1.0,1.0
646.4665,222919.0,0.266561038834194,0.733438961165806,1.0,1.0,1.0,1.0,1.0,1.0
493.1907,128288.0,0.762585201089756,0.23741479891024397,1.0,1.0,1.0,1.0,1.0,1.0
486.1872,241150.0,0.7989200300162043,0.20107996998379574,1.0,1.0,1.0,1.0,1.0,1.0
543.7806,291526.0,0.6253785960436452,0.3746214039563548,1.0,1.0,1.0,1.0,1.0,1.0
541.3376,707702.0,0.24855425766311062,0.7514457423368894,1.0,1.0,1.0,1.0,1.0,1.0
654.838,1577.0,0.44359294262061605,0.556407057379384,1.0,1.0,1.0,1.0,1.0,1.0
386.3783,692849.0,0.20402849355330965,0.7959715064466903,1.0,1.0,1.0,1.0,1.0,1.0
212.4728,616062.0,0.24344191560247008,0.7565580843975299,1.0,1.0,1.0,1.0,1.0,1.0
464.4235,622430.0,0.6791625257798,0.32083747422020004,1.0,1.0,1.0,1.0,1.0,1.0
354.8822,14461.0,0.297341348154323,0.702658651845677,1.0,1.0,1.0,1.0,1.0,1.0
221.974,477712.0,0.7664590545936263,0.2335409454063737,1.0,1.0,1.0,1.0,1.0,1.0
401.9072,175422.0,0.2258306020989847,0.7741693979010154,1.0,1.0,1.0,1.0,1.0,1.0
229.303,70730.0,0.38448016393674656,0.6155198360632534,1.0,1.0,1.0,1.0,1.0,1.0
465.8466,617445.0,0.6302198581774211,0.3697801418225789,1.0,1.0,1.0,1.0,1.0,1.0
405.6739,148286.0,0.3421113454400114,0.6578886545599886,1.0,1.0,1.0,1.0,1.0,1.0
639.3358,588403.0,0.40050784282000007,0.5994921571799999,1.0,1.0,1.0,1.0,1.0,1.0
660.5355,89195.0,0.5739763814829824,0.42602361851701764,1.0,1.0,1.0,1.0,1.0,1.0
450.6026,120381.0,0.6769294276826672,0.3230705723173328,1.0,1.0,1.0,1.0,1.0,1.0
586.4459,197258.0,0.7755431724883848,0.22445682751161522,1.0,1.0,1.0,1.0,1.0,1.0
274.329,114425.0,0.6346162118763555,0.36538378812364447,1.0,1.0,1.0,1.0,1.0,1.0
250.0018,587641.0,0.46456241443004187,0.5354375855699581,1.0,1.0,1.0,1.0,1.0,1.0
405.8056,374076.0,0.25079889787802634,0.7492011021219737,1.0,1.0,1.0,1.0,1.0,1.0
539.1363,597326.0,0.5847983874379634,0.4152016125620366,1.0,1.0,1.0,1.0,1.0,1.0
577.8149,339603.0,0.6865422257404454,0.31345777425955457,1.0,1.0,1.0,1.0,1.0,1.0
329.184,64498.0,0.6442221339828256,0.3557778660171744,1.0,1.0,1.0,1.0,1.0,1.0
638.8246,793776.0,0.5386704024299896,0.46132959757001035,1.0,1.0,1.0,1.0,1.0,1.0
323.237,421992.0,0.5449997977036329,0.45500020229636706,1.0,1.0,1.0,1.0,1.0,1.0
401.1967,401084.0,0.6441627065778424,0.35583729342215764,1.0,1.0,1.0,1.0,1.0,1.0
302.3893,503386.0,0.5179932252799686,0.4820067747200314,1.0,1.0,1.0,1.0,1.0,1.0
530.0074,490346.0,0.4176169627413199,0.5823830372586801,1.0,1.0,1.0,1.0,1.0,1.0
519.6646,366015.0,0.7437722127915913,0.25622778720840866,1.0,1.0,1.0,1.0,1.0,1.0
475.5575,369944.0,0.2796722173360806,0.7203277826639194,1.0,1.0,1.0,1.0,1.0,1.0
407.0784,362979.0,0.5505564943892983,0.4494435056107017,1.0,1.0,1.0,1.0,1.0,1.0
465.8219,527138.0,0.7825540551231802,0.21744594487681979,1.0,1.0,1.0,1.0,1.0,1.0
224.1579,533162.0,0.579612221093819,0.42038777890618095,1.0,1.0,1.0,1.0,1.0,1.0
496.5554,770269.0,0.25987206672845764,0.7401279332715424,1.0,1.0,1.0,1.0,1.0,1.0
238.2323,676568.0,0.5030340413131984,0.4969659586868016,1.0,1.0,1.0,1.0,1.0,1.0
445.9353,640780.0,0.6391647211880314,0.36083527881196864,1.0,1.0,1.0,1.0,1.0,1.0
237.0598,748289.0,0.3859273720061893,0.6140726279938107,1.0,1.0,1.0,1.0,1.0,1.0
601.8371,417807.0,0.598211911109541,0.401788088890459,1.0,1.0,1.0,1.0,1.0,1.0
486.7329,75446.0,0.761330200917506,0.23866979908249397,1.0,1.0,1.0,1.0,1.0,1.0
543.3146,257873.0,0.3534637218388481,0.6465362781611519,1.0,1.0,1.0,1.0,1.0,1.0
229.7279,269646.0,0.38208858491894876,0.6179114150810512,1.0,1.0,1.0,1.0,1.0,1.0
633.9718,228908.0,0.2864420809385028,0.7135579190614971,1.0,1.0,1.0,1.0,1.0,1.0
631.8611,396622.0,0.4855831995546563,0.5144168004453438,1.0,1.0,1.0,1.0,1.0,1.0
437.8019,513733.0,0.7137480735678376,0.28625192643216235,1.0,1.0,1.0,1.0,1.0,1.0
385.8101,760360.0,0.5420337106983746,0.4579662893016254,1.0,1.0,1.0,1.0,1.0,1.0
653.9035,361208.0,0.2916202572029399,0.7083797427970602,1.0,1.0,1.0,1.0,1.0,1.0
359.3919,59844.0,0.7024607845415267,0.2975392154584733,1.0,1.0,1.0,1.0,1.0,1.0
388.5495,734865.0,0.5867092642413856,0.4132907357586144,1.0,1.0,1.0,1.0,1.0,1.0
387.1265,885918.0,0.7750053748395445,0.22499462516045554,1.0,1.0,1.0,1.0,1.0,1.0
459.5401,198574.0,0.4119253186852189,0.588074681314781,1.0,1.0,1.0,1.0,1.0,1.0
627.4066,635850.0,0.4142214636150672,0.5857785363849328,1.0,1.0,1.0,1.0,1.0,1.0
483.6263,341142.0,0.32424322376531595,0.6757567762346841,1.0,1.0,1.0,1.0,1.0,1.0
467.1986,218116.0,0.6053184927691326,0.39468150723086737,1.0,1.0,1.0,1.0,1.0,1.0
222.3936,33897.0,0.5907119159178911,0.4092880840821089,1.0,1.0,1.0,1.0,1.0,1.0
265.237,255749.0,0.3733056867559815,0.6266943132440185,1.0,1.0,1.0,1.0,1.0,1.0
545.5085,613458.0,0.7179811673829519,0.2820188326170481,1.0,1.0,1.0,1.0,1.0,1.0
554.4113,622501.0,0.7381115154169229,0.2618884845830771,1.0,1.0,1.0,1.0,1.0,1.0
579.4565,599786.0,0.4695269642752154,0.5304730357247847,1.0,1.0,1.0,1.0,1.0,1.0
612.4149,719873.0,0.48306396939267093,0.5169360306073291,1.0,1.0,1.0,1.0,1.0,1.0
246.0506,712485.0,0.7771529535543762,0.2228470464456238,1.0,1.0,1.0,1.0,1.0,1.0
427.3146,550351.0,0.353017130244812,0.646982869755188,1.0,1.0,1.0,1.0,1.0,1.0
524.0125,798538.0,0.5350146790196786,0.4649853209803214,1.0,1.0,1.0,1.0,1.0,1.0
255.9768,463460.0,0.6988780662098719,0.3011219337901281,1.0,1.0,1.0,1.0,1.0,1.0
594.7736,684702.0,0.7010983398801474,0.29890166011985264,1.0,1.0,1.0,1.0,1.0,1.0
